"","user","line","score"
"79","AADowd",79,-1.20327861428078
"80","AADowd",80,-0.647629210479713
"81","AADowd",81,-0.0747419476688577
"82","AADowd",82,0.329601530512859
"83","AADowd",83,-0.0610320213816152
"84","AADowd",84,-0.300425879184697
"85","AADowd",85,-0.0176779670393086
"86","AADowd",86,0.368529111069993
"87","AADowd",87,1.10434482879797
"88","AADowd",88,-1.29072630836092
"89","AADowd",89,0.0625162708706654
"90","AADowd",90,-1.07405648780012
"91","AADowd",91,0.375009866080653
"92","AADowd",92,0.18173743662971
"93","AADowd",93,0.830268831379846
"94","AADowd",94,0.651674412383127
"95","AADowd",95,1.29355285014991
"96","AADowd",96,0.503415137049831
"97","AADowd",97,0.154690688329387
"98","AADowd",98,0.358942097398117
"99","AADowd",99,0.298205578543313
"100","AADowd",100,-0.0333052960609263
"101","AADowd",101,0.471972823010716
"102","AADowd",102,0.919287316531383
"103","AADowd",103,1.8338343317472
"104","AADowd",104,0.135778275521068
"105","AADowd",105,0.214983455946874
"106","AADowd",106,0.769523481654648
"107","AADowd",107,0.739183922556028
"108","AADowd",108,1.38510248352823
"109","AADowd",109,0.104487190137456
"110","AADowd",110,-0.631404693847677
"111","AADowd",111,-0.018776306544607
"112","AADowd",112,-0.386417583508568
"113","AADowd",113,0.413049944163154
"114","AADowd",114,0.157618121865117
"115","AADowd",115,-0.850399241039789
"116","AADowd",116,0.358443153220835
"117","AADowd",117,0.962925062585109
"118","AADowd",118,0.393271002197388
"119","AADowd",119,-0.263298692329213
"120","AADowd",120,-4.0900239146688
"121","AADowd",121,-0.578715305639733
"122","AADowd",122,-0.353938746056914
"123","AADowd",123,-0.336290251573788
"124","AADowd",124,-0.146797434651631
"125","AADowd",125,3.93725052010919
"126","AADowd",126,0.608595218881845
"127","AADowd",127,1.77604511588651
"128","AADowd",128,0.283006546735822
"129","AADowd",129,-0.181491716713469
"130","AADowd",130,0.268400287103552
"131","AADowd",131,0.911485242537967
"132","AADowd",132,1.3106339612102
"133","AADowd",133,-0.160765663897908
"134","AADowd",134,-1.57829697960043
"135","AADowd",135,1.11230365074089
"136","AADowd",136,1.22284848633748
"137","AADowd",137,-0.539011712346695
"138","AADowd",138,0.528849147644385
"139","AADowd",139,-0.866519994944691
"140","AADowd",140,-2.27312973168699
"141","AADowd",141,0.568431316469501
"142","AADowd",142,0.519457516979984
"143","AADowd",143,1.04314027381227
"144","AADowd",144,-2.27100259578075
"145","AADowd",145,-0.462412742546024
"146","AADowd",146,-0.109043255998147
"147","AADowd",147,0.991060215661536
"148","AADowd",148,-0.950280800635187
"149","AADowd",149,-0.746296525395887
"150","AADowd",150,-0.0205987774222429
"151","AADowd",151,0.521653092131781
"152","AADowd",152,-0.362299372602774
"153","AADowd",153,0.202844320731028
"154","AADowd",154,-0.475802549781471
"155","AADowd",155,-0.140973475626551
"156","AADowd",156,0.377861133359232
"157","AADowd",157,1.78525571370783
"158","AADowd",158,1.91642063167524
"159","AADowd",159,-1.37581616004577
"160","AADowd",160,0.943671557407807
"161","AADowd",161,-0.507949125734537
"162","AADowd",162,-0.902260735148261
"163","AADowd",163,-0.227511590056073
"164","AADowd",164,-3.24420866759109
"165","AADowd",165,-1.04338687492051
"166","AADowd",166,0.251722084505006
"167","AADowd",167,-0.869945268798903
"168","AADowd",168,-1.97030483570002
"169","AADowd",169,0.431333157455875
"170","AADowd",170,0.662959160888319
"171","AADowd",171,0.464846310602468
"172","AADowd",172,0.489831050665708
"173","AADowd",173,0.203986814588298
"174","AADowd",174,1.17010611290717
"175","AADowd",175,0.92096738962391
"176","AADowd",176,-0.209067213378654
"177","AADowd",177,0.61982808602347
"178","AADowd",178,-0.393050671033531
"179","AADowd",179,0.11343506956454
"180","AADowd",180,0.0874723106051242
"181","AADowd",181,0.712952925908384
"182","AADowd",182,0.0928194026289087
"183","AADowd",183,-0.26842170101674
"184","AADowd",184,0.133821133869918
"185","AADowd",185,0.279694970337938
"186","AADowd",186,0.405847265497755
"187","AADowd",187,0.830265519803448
"188","AADowd",188,0.6246342872356
"189","AADowd",189,-0.19401389093267
"190","AADowd",190,0.312178223224788
"191","AADowd",191,-0.659462576808154
"192","AADowd",192,0.544880488986544
"193","AADowd",193,-0.333128799972607
"194","AADowd",194,1.06701453192342
"195","AADowd",195,-0.319266541171062
"196","AADowd",196,-1.41649997995258
"197","AADowd",197,-0.0034900698919715
"198","AADowd",198,-2.52534822102028
"199","AADowd",199,0.788953604239837
"200","AADowd",200,-2.99707565574615
"201","AADowd",201,0.00890847214170864
"202","AADowd",202,-0.885415849871021
"203","AADowd",203,1.02157528830924
"204","AADowd",204,0.000911015140817181
"205","AADowd",205,-0.170841687017872
"206","AADowd",206,0.27994113085018
"207","AADowd",207,-2.68453569846659
"208","AADowd",208,-4.24458622374607
"209","AADowd",209,-1.48312227392522
"210","AADowd",210,0.176076848706926
"211","AADowd",211,-2.58525463805801
"212","AADowd",212,0.324258853924271
"213","AADowd",213,0.195986046011009
"214","AADowd",214,0.28642298971964
"215","AADowd",215,2.30250518145782
"216","AADowd",216,0.0229981258559085
"217","AADowd",217,0.159490266388721
"218","AADowd",218,1.47943384108078
"219","AADowd",219,-0.661999244328934
"220","AADowd",220,0.181578480962612
"221","AADowd",221,-0.339118337817581
"222","AADowd",222,0.138880118747086
"223","AADowd",223,0.92298634736782
"224","AADowd",224,-0.809223100108491
"225","AADowd",225,0.323130710231392
"226","AADowd",226,-1.19944270495323
"227","AADowd",227,-0.054895670316335
"228","AADowd",228,-0.385469368799973
"229","AADowd",229,0.471334792624723
"230","AADowd",230,-0.227511590056073
"231","AADowd",231,0.611729074013043
"232","AADowd",232,0.442343045120042
"233","AADowd",233,-0.163240515325927
"234","ABC News",1,-0.863888615066954
"235","ABC News",2,0.0856064823942173
"236","ABC News",3,-0.611458308502537
"237","ABC News",4,-1.22376064881254
"238","ABC News",5,0.158007695545226
"239","ABC News",6,0.432732637096481
"240","ABC News",7,0.213682045084562
"241","ABC News",8,0.165816032319702
"242","ABC News",9,-0.757700617673782
"243","ABC News",10,0.0279775255020291
"244","ABC News",11,2.1799968567802
"245","ABC News",12,0.439739169936768
"246","ABC News",13,0.373458580384077
"247","ABC News",14,2.65278979815793
"248","ABC News",15,0.160836998099011
"249","ABC News",16,0.162936266581248
"250","ABC News",17,2.1638306952204
"251","ABC News",18,0.341735179692832
"252","ABC News",19,-0.666126758560801
"253","ABC News",20,-1.00886373760095
"254","ABC News",21,0.181654743881198
"255","ABC News",22,1.06703468311404
"256","ABC News",23,-0.0507433604757152
"257","ABC News",24,0.13305869704479
"258","ABC News",25,0.127199360602648
"259","ABC News",26,0.195421661360998
"260","ABC News",27,0.152217886157517
"261","ABC News",28,-0.20443123219387
"262","ABC News",29,0.22305698339199
"263","ABC News",30,1.08024930907274
"264","ABC News",31,0.505931168565262
"265","ABC News",32,0.208652547679202
"266","ABC News",33,2.01952392953225
"267","ABC News",34,-0.123138405904153
"268","ABC News",35,0.0369936144962535
"269","ABC News",36,-1.25237888154048
"270","ABC News",37,0.218200182218608
"271","ABC News",38,-3.90606955267639
"272","ABC News",39,0.0517440033750509
"273","ABC News",40,0.143857818563992
"274","ABC News",41,0.181654743881198
"275","ABC News",42,0.729129834356986
"276","ABC News",43,-1.24813548841186
"277","ABC News",44,0.358567455290258
"278","ABC News",45,0.143079003413931
"279","ABC News",46,-1.04730547027782
"280","ABC News",47,0.11780031210699
"281","ABC News",48,0.152497115779353
"282","ABC News",49,-1.38666029454103
"283","ABC News",50,-0.0450191532280761
"284","ABC News",51,1.14381946490664
"285","ABC News",52,0.0942390511849561
"286","ABC News",53,0.199171075981917
"287","ABC News",54,-1.84018302779976
"288","ABC News",55,-0.668670103068127
"289","ABC News",56,0.192453865400399
"290","ABC News",57,1.43957409761569
"291","ABC News",58,-0.110331971039223
"292","ABC News",59,0.804875074545405
"293","ABC News",60,0.935615093386282
"294","ABC News",61,0.172896577830838
"295","ABC News",62,-1.47457837627576
"296","ABC News",63,0.525147549287281
"297","ABC News",64,0.337642054714111
"298","ABC News",65,0.388585200339686
"299","ABC News",66,0.00556626448840032
"300","ABC News",67,0.687968696728503
"301","ABC News",68,-0.224203829351353
"302","ABC News",69,0.14502968585242
"303","ABC News",70,-0.0958524012514833
"304","ABC News",71,0.213682045084562
"305","ABC News",72,0.134858550631324
"306","ABC News",73,4.43462017793592
"307","ABC News",74,0.461795506551557
"308","ABC News",75,1.52313440300321
"309","ABC News",76,0.879939622442843
"310","ABC News",77,0.141526419432276
"311","ABC News",78,3.088872454795
"312","ABC News",79,0.165240752014474
"313","ABC News",80,0.163656208015862
"314","ABC News",81,-0.676017542755958
"315","ABC News",82,0.191579730901519
"316","ABC News",83,-0.0252443132623853
"317","ABC News",84,0.311737619917272
"318","ABC News",85,0.125045143319327
"319","ABC News",86,-4.15934988355146
"320","ABC News",87,0.00790663485294587
"321","ABC News",88,0.245369560844488
"322","ABC News",89,0.419897045724852
"323","ABC News",90,-0.15707545829622
"324","ABC News",91,-1.37933976855169
"325","ABC News",92,0.899712219600326
"326","ABC News",93,0.147259037210694
"327","ABC News",94,2.40171190494265
"328","ABC News",95,0.405845852304749
"329","ABC News",96,0.121659624330077
"330","ABC News",97,2.83635467871049
"331","ABC News",98,0.165966861171658
"332","ABC News",99,0.429765401837934
"333","ABC News",100,-0.864211579448836
"334","ABC News",101,0.1604759059776
"335","ABC News",102,0.994354240341192
"336","ABC News",103,0.319772480320707
"337","ABC News",104,-0.103442064225726
"338","ABC News",105,-0.602502775329916
"339","ABC News",106,2.68531275997515
"340","ABC News",107,-1.04460064357955
"341","ABC News",108,0.0713444650026071
"342","ABC News",109,0.173891823972924
"343","ABC News",110,-2.73217028001195
"344","ABC News",111,0.11579860578178
"345","ABC News",112,0.0520652856507779
"346","ABC News",113,-0.624284928641336
"347","ABC News",114,-0.264969672033261
"348","ABC News",115,0.437334879538309
"349","ABC News",116,0.433495191887037
"350","ABC News",117,0.226321390738033
"351","ABC News",118,2.09116819491322
"352","ABC News",119,0.108792633643544
"353","ABC News",120,-0.0891632257725593
"354","ABC News",121,-1.57725413601595
"355","ABC News",122,0.726248386512377
"356","ABC News",123,0.275852688596975
"357","ABC News",124,-0.0181525537102117
"358","ABC News",125,0.150841923322205
"359","ABC News",126,-0.144306029766713
"360","ABC News",127,0.181654743881198
"361","ABC News",128,0.142057964977458
"362","ABC News",129,-4.5151220638937
"363","ABC News",130,-0.0661497707552117
"364","ABC News",131,-1.98321587842605
"365","ABC News",132,0.303412315850963
"366","ABC News",133,0.172697528602421
"367","ABC News",134,1.85330492765663
"368","ABC News",135,0.19186344613977
"369","ABC News",136,0.140618082108231
"370","ABC News",137,-0.443220779240158
"371","ABC News",138,-0.505410486622336
"372","ABC News",139,-0.00505903939471864
"373","ABC News",140,0.181654743881198
"374","ABC News",141,0.173852014127241
"375","ABC News",142,0.994354240341192
"376","ABC News",143,0.404444657877101
"377","ABC News",144,0.319883499326979
"378","ABC News",145,-1.12527445480399
"379","ABC News",146,0.0606339344076024
"380","ABC News",147,-0.933581637307384
"381","ABC News",148,0.715514867133245
"382","ABC News",149,0.168318445577241
"383","ABC News",150,-1.46576862563662
"384","ABC News",151,0.279738353816501
"385","ABC News",152,0.28724615429117
"386","ABC News",153,-0.467725701715506
"387","ABC News",154,0.143235439286406
"388","ABC News",155,-0.595478300023968
"389","ABC News",156,0.486048673805611
"390","ABC News",157,0.179106913757457
"391","ABC News",158,-2.35114856486946
"392","ABC News",159,0.140819934846908
"393","ABC News",160,0.456192410947124
"394","ABC News",161,2.9262060611201
"395","ABC News",162,-0.0056393660184141
"396","ABC News",163,0.73674977524203
"397","ABC News",164,-0.0290795152972419
"398","ABC News",165,0.172259620299903
"399","ABC News",166,0.10016455046922
"400","ABC News",167,0.00670561105781971
"401","ABC News",168,0.0952617717275845
"402","ABC News",169,0.225219050504037
"403","ABC News",170,0.189658765671779
"404","ABC News",171,0.139602089990226
"405","ABC News",172,0.117133637367305
"406","ABC News",173,0.201957765179759
"407","ABC News",174,-1.08694934815392
"408","ABC News",175,0.202672660295906
"409","ABC News",176,0.112300385680103
"410","ABC News",177,-0.172305247429374
"411","ABC News",178,0.289869118489862
"412","ABC News",179,0.0605431006751979
"413","ABC News",180,-0.616013451972008
"414","ABC News",181,0.181654743881198
"415","ABC News",182,0.465769201993228
"416","ABC News",183,0.00810680548546687
"417","ABC News",184,-0.0775241725796419
"418","ABC News",185,-0.994581534935473
"419","ABC News",186,0.0382226733939736
"420","ABC News",187,0.213614760838337
"421","ABC News",188,0.0879950731352246
"422","ABC News",189,0.17233923999127
"423","ABC News",190,-0.181747469983027
"424","ABC News",191,0.134814815871277
"425","ABC News",192,0.0926219864673353
"426","ABC News",193,-2.44173334556293
"427","ABC News",194,0.135551578367447
"428","ABC News",195,0.370050633312753
"429","ABC News",196,-0.0212745427350775
"430","ABC News",197,0.104582882638031
"431","ABC News",198,-1.01647134304085
"432","ABC News",199,0.164039728219347
"433","ABC News",200,0.24548955108359
"434","ABC News",201,0.181654743881198
"435","ABC News",202,0.196061983104245
"436","ABC News",203,-0.995819565066023
"437","ABC News",204,-0.390709910677527
"438","ABC News",205,0.153947091285514
"439","ABC News",206,-2.10888042229331
"440","ABC News",207,0.174048259845399
"441","ABC News",208,0.157896676538954
"442","ABC News",209,0.102694438127301
"443","ABC News",210,-0.657807061515011
"444","ABC News",211,-0.709861518607412
"445","ABC News",212,-1.68945734502169
"446","ABC News",213,0.168119396348824
"447","ABC News",214,0.578093522642171
"448","ABC News",215,0.200871124603216
"449","ABC News",216,0.0734235482109767
"450","ABC News",217,-0.0565875579624565
"451","ABC News",218,-0.148751275634015
"452","ABC News",219,-0.832655267969051
"453","ABC News",220,-0.127422169580514
"454","ABC News",221,0.15908256137868
"455","ABC News",222,-0.313893729570018
"456","ABC News",223,0.145624030027413
"457","ABC News",224,0.12981896058903
"458","ABC News",225,0.154427052241923
"459","ABC News",226,0.108658065151093
"460","ABC News",227,-0.131217001067635
"461","ABC News",228,0.504260276450661
"462","ABC News",229,0.21891675944091
"463","ABC News",230,0.181654743881198
"464","ABC News",231,-0.0123105990316779
"465","ABC News",232,-0.127920073002583
"466","ABC News",233,0.132644898930503
"467","ABC News",234,0.0785629432185054
"468","ABC News",235,-0.365029756701441
"469","ABC News",236,-0.45523101719142
"470","ABC News",237,0.143198432950982
"471","ABC News",238,-1.66839289033668
"472","ABC News",239,-0.0885756100221894
"473","ABC News",240,0.139538169956311
"474","ABC News",241,0.05504597775857
"475","ABC News",242,-0.35109294649992
"476","ABC News",243,0.181654743881198
"477","ABC News",244,-0.520792786713601
"478","ABC News",245,0.141526419432276
"479","ABC News",246,-3.06033349131965
"480","ABC News",247,-0.142621680802867
"481","ABC News",248,0.174695310013268
"482","ABC News",249,0.091803361471591
"483","ABC News",250,-0.0386159357956107
"484","ABC News",251,0.00503359753911468
"485","ABC News",252,-0.124300180555648
"486","ABC News",253,0.11955138461501
"487","ABC News",254,-0.769798325145137
"488","ABC News",255,0.357804900499702
"489","ABC News",256,0.247529385148328
"490","ABC News",257,-0.0116618667576532
"491","ABC News",258,0.239283700773386
"492","ABC News",259,0.220343185460892
"493","ABC News",260,0.239411540841215
"494","ABC News",261,0.21891675944091
"495","ABC News",262,1.7916366731827
"496","ABC News",263,0.0975830782223662
"497","ABC News",264,0.218851718002892
"498","ABC News",265,-0.847552000083389
"499","ABC News",266,-0.441698473169305
"500","ABC News",267,0.497890701141308
"501","ABC News",268,-0.224724160855497
"502","ABC News",269,0.0625436855963044
"503","ABC News",270,0.335825380066021
"504","ABC News",271,0.148026077617665
"505","ABC News",272,-0.0199288578105664
"506","ABC News",273,0.52472365853606
"507","ABC News",274,-0.564960408744263
"508","ABC News",275,0.750206624487141
"509","ABC News",276,0.105166012771986
"510","ABC News",277,0.165730805607816
"511","ABC News",278,-3.84880617352203
"512","ABC News",279,0.0443376899717729
"513","ABC News",280,0.175415251447881
"514","ABC News",281,-0.912898460017648
"515","ABC News",282,0.25337077912481
"516","ABC News",283,1.00588676014425
"517","ABC News",284,-1.00886373760095
"518","ABC News",285,0.160953624125802
"519","ABC News",286,-0.223593785518908
"520","ABC News",287,-0.0997851654433669
"521","ABC News",288,-0.0163291506374992
"522","ABC News",289,3.07868113430003
"523","ABC News",290,-0.179486719309849
"524","ABC News",291,-0.036178003274038
"525","ABC News",292,-0.102446257381588
"526","ABC News",293,0.143397482179399
"527","ABC News",294,-4.16155232121124
"528","ABC News",295,0.228694842523639
"529","ABC News",296,0.176735144078006
"530","ABC News",297,-2.39272350061223
"531","ABC News",298,0.135551578367447
"532","ABC News",299,-0.325500262043927
"533","ABC News",300,0.832069124061567
"534","ABC News",301,0.161471152119687
"535","ABC News",302,-1.3776711192453
"536","ABC News",303,-0.182655807307072
"537","ABC News",304,0.201333143093965
"538","Amy Siskind",1,-0.89851165417157
"539","Amy Siskind",2,-0.17611694722659
"540","Amy Siskind",3,1.65444901404107
"541","Amy Siskind",4,0.0721275654478756
"542","Amy Siskind",5,-1.49304206708598
"543","Amy Siskind",6,-0.223422135417447
"544","Amy Siskind",7,-0.522785150884553
"545","Amy Siskind",8,-0.482526657051282
"546","Amy Siskind",9,-0.743502197531786
"547","Amy Siskind",10,-0.174953837675154
"548","Amy Siskind",11,-2.25765214298698
"549","Amy Siskind",12,0.365616715687256
"550","Amy Siskind",13,-0.389529730687994
"551","Amy Siskind",14,2.19698292224518
"552","Amy Siskind",15,-0.493632895330733
"553","Amy Siskind",16,0.265164872672563
"554","Amy Siskind",17,-0.217741041828469
"555","Amy Siskind",18,-0.504735893750709
"556","Amy Siskind",19,0.125821756522944
"557","Amy Siskind",20,0.121405828058857
"558","Amy Siskind",21,0.686510217293828
"559","Amy Siskind",22,-1.64238338957468
"560","Amy Siskind",23,-0.146164446382505
"561","Amy Siskind",24,0.779074622417237
"562","Amy Siskind",25,2.49673958063847
"563","Amy Siskind",26,-0.501496034275956
"564","Amy Siskind",27,0.520222809822433
"565","Amy Siskind",28,-0.437766378477843
"566","Amy Siskind",29,-0.138529717530252
"567","Amy Siskind",30,-0.587109320896284
"568","Amy Siskind",31,0.304448168803934
"569","Amy Siskind",32,-0.783391347384936
"570","Amy Siskind",33,-0.519083611434649
"571","Amy Siskind",34,-0.531578129499031
"572","Amy Siskind",35,0.313701207463826
"573","Amy Siskind",36,-0.732407298760497
"574","Amy Siskind",37,-0.316773826393221
"575","Amy Siskind",38,0.593294600415994
"576","Amy Siskind",39,-0.489459956327252
"577","Amy Siskind",40,0.150635840240072
"578","Amy Siskind",41,0.280246418527535
"579","Amy Siskind",42,0.709220012282104
"580","Amy Siskind",43,-0.0735332766775099
"581","Amy Siskind",44,-1.97424219557355
"582","Amy Siskind",45,0.711627227871845
"583","Amy Siskind",46,-0.27350226324843
"584","Amy Siskind",47,-0.637296364089934
"585","Amy Siskind",48,0.0716302470185012
"586","Amy Siskind",49,-0.144868502592604
"587","Amy Siskind",50,-0.0983894785678091
"588","Amy Siskind",51,5.32970996374578
"589","Amy Siskind",52,-0.613371621798626
"590","Amy Siskind",53,2.08231781571475
"591","Amy Siskind",54,-0.814064716962153
"592","Amy Siskind",55,0.0760704744286491
"593","Amy Siskind",56,0.017137430582906
"594","Amy Siskind",57,1.19954196512084
"595","Amy Siskind",58,0.135191430123928
"596","Amy Siskind",59,-0.62377157071258
"597","Amy Siskind",60,0.584979501074043
"598","Amy Siskind",61,2.45800058089885
"599","Amy Siskind",62,-0.389529730687994
"600","Amy Siskind",63,-0.140151267197365
"601","Amy Siskind",64,-0.0508477806352948
"602","Amy Siskind",65,1.58451664727854
"603","Amy Siskind",66,0.589421348413928
"604","Amy Siskind",67,-0.0885451655537744
"605","Amy Siskind",68,0.387971746063046
"606","Amy Siskind",69,0.29861642174938
"607","Amy Siskind",70,-2.76362747687798
"608","Amy Siskind",71,1.9008111683607
"609","Amy Siskind",72,-1.59063635404394
"610","Amy Siskind",73,-1.03153704434542
"611","Amy Siskind",74,-0.595406601011125
"612","Amy Siskind",75,0.56366284565991
"613","Amy Siskind",76,2.73494700866015
"614","Amy Siskind",77,-0.535960039438633
"615","Amy Siskind",78,-0.33747490850715
"616","Amy Siskind",79,-0.184096721112905
"617","Amy Siskind",80,-0.514460331964178
"618","Amy Siskind",81,0.53359694973421
"619","Amy Siskind",82,-0.311100832452929
"620","Amy Siskind",83,-1.39586248214078
"621","Amy Siskind",84,-0.156318165976379
"622","Amy Siskind",85,0.515646508314345
"623","Amy Siskind",86,0.941833822920627
"624","Amy Siskind",87,-1.55123642297148
"625","Amy Siskind",88,0.347564218693937
"626","Amy Siskind",89,-0.0258360654902076
"627","Amy Siskind",90,1.5177431435039
"628","Amy Siskind",91,-0.320817171017711
"629","Amy Siskind",92,-1.27074720887454
"630","Amy Siskind",93,0.385219485439245
"631","Amy Siskind",94,2.69215980450683
"632","Amy Siskind",95,-0.275374902024837
"633","Amy Siskind",96,-0.201451028389415
"634","Amy Siskind",97,-0.788275435543125
"635","Amy Siskind",98,0.052575013517746
"636","Amy Siskind",99,0.0560449030152056
"637","Amy Siskind",100,-0.263667669812819
"638","Amy Siskind",101,0.10325289542182
"639","Amy Siskind",102,-0.701294928224452
"640","Amy Siskind",103,-2.12364831525175
"641","Amy Siskind",104,-0.487041401229349
"642","Amy Siskind",105,-0.211149547727086
"643","Amy Siskind",106,-0.836014764903599
"644","Amy Siskind",107,-0.0739674178471267
"645","Amy Siskind",108,0.813527288071752
"646","Amy Siskind",109,-2.16048551747969
"647","Amy Siskind",110,0.360083035704379
"648","Amy Siskind",111,0.163851227037586
"649","Amy Siskind",112,-0.0980460534634853
"650","Amy Siskind",113,1.30035505246697
"651","Amy Siskind",114,0.257340612041036
"652","Amy Siskind",115,1.02100788883488
"653","Amy Siskind",116,1.54408320103363
"654","Amy Siskind",117,0.801449091949876
"655","Amy Siskind",118,-0.808059637425699
"656","Amy Siskind",119,-0.185042760079532
"657","Amy Siskind",120,-0.104405897612424
"658","Amy Siskind",121,1.30174171232217
"659","Amy Siskind",122,-0.0397221031989956
"660","Amy Siskind",123,-0.315382306748814
"661","Amy Siskind",124,-0.796699070177481
"662","Amy Siskind",125,0.00280429226660214
"663","Amy Siskind",126,0.941705848471374
"664","Amy Siskind",127,-0.292823165226115
"665","Amy Siskind",128,-0.100129283105751
"666","Amy Siskind",129,-0.957541893801555
"667","Amy Siskind",130,-0.143138417633087
"668","Amy Siskind",131,0.562998674467586
"669","Amy Siskind",132,-1.65986729123018
"670","Amy Siskind",133,0.929368463591518
"671","Amy Siskind",134,0.128970899932404
"672","Amy Siskind",135,-0.473046828228157
"673","Amy Siskind",136,-0.319662161114962
"674","Amy Siskind",137,1.80109963323599
"675","Amy Siskind",138,-0.547323846546327
"676","Amy Siskind",139,0.063093217302529
"677","Amy Siskind",140,-0.593589039845789
"678","Amy Siskind",141,0.468334840404538
"679","Amy Siskind",142,-0.853987885339787
"680","Amy Siskind",143,1.06095535615858
"681","Amy Siskind",144,-0.211420075993228
"682","Amy Siskind",145,-1.78515751690806
"683","Amy Siskind",146,0.251729175430766
"684","Amy Siskind",147,1.31336956797705
"685","Amy Siskind",148,0.493323876533302
"686","Amy Siskind",149,0.269810831159358
"687","Amy Siskind",150,0.258746711053079
"688","Amy Siskind",151,0.670375717109562
"689","Amy Siskind",152,-0.590336220933137
"690","Amy Siskind",153,0.40900977356235
"691","Amy Siskind",154,2.96122689402553
"692","Amy Siskind",155,0.6211719712665
"693","Amy Siskind",156,-0.468421928827948
"694","Amy Siskind",157,-0.389529730687994
"695","Amy Siskind",158,-0.0931830243918822
"696","Amy Siskind",159,-0.389529730687994
"697","Amy Siskind",160,-0.242394752501596
"698","Amy Siskind",161,-0.0421212191400497
"699","Amy Siskind",162,-0.389529730687994
"700","Amy Siskind",163,-0.464022199661235
"701","Amy Siskind",164,-1.74120558327357
"702","Amy Siskind",165,-1.51014528525319
"703","Amy Siskind",166,0.683137523580611
"704","Amy Siskind",167,-1.6480531436555
"705","Amy Siskind",168,-0.220175796223745
"706","Amy Siskind",169,0.530136779815174
"707","Amy Siskind",170,0.457734020203149
"708","Amy Siskind",171,-0.225835830726138
"709","Amy Siskind",172,0.815795189704079
"710","Amy Siskind",173,-1.21193727968884
"711","Amy Siskind",174,-1.17271716081722
"712","Amy Siskind",175,0.146597355404793
"713","Amy Siskind",176,-0.424925195449662
"714","Amy Siskind",177,-0.0567038266359094
"715","Amy Siskind",178,-0.30485276345587
"716","Amy Siskind",179,-0.273742012849561
"717","Amy Siskind",180,-1.06104082465225
"718","Amy Siskind",181,-0.215095696567334
"719","Amy Siskind",182,1.39856167286566
"720","Amy Siskind",183,0.175420765221926
"721","Amy Siskind",184,-0.488536596376947
"722","Amy Siskind",185,-0.0418118125602108
"723","Amy Siskind",186,-0.736542979380019
